subject2247	0	9.756322936435161
subject1485	0	9.803722101402531
subject9197	0	9.826684673542097
subject8721	0	9.692084053820126
subject6670	0	9.64311293554797
subject5920	0	9.606757395261248
subject2621	0	8.562102531321173
subject2182	0	9.568058332255067
subject9318	0	8.696478717417145
subject5387	0	9.753213625520887
subject9095	0	9.76783503194229
subject5177	0	9.8568071094044
subject3224	0	9.363895658276636
subject3270	0	9.887112734244486
subject7661	0	9.854941309387113
subject2495	0	9.8924240794708
subject8094	0	8.998405900906379
subject3674	0	9.808626180321745
subject6833	0	9.489197679115215
subject6899	0	9.570686878089974
subject4513	0	9.889504431997393
subject6013	0	9.4701674554388
subject5375	0	9.899785804782594
subject2948	0	9.849199726499338
subject9381	0	9.76634814787934
subject1507	0	9.73995119257068
subject6041	0	9.704053204550979
subject4143	0	9.924827754353895
subject9393	0	7.659390907113751
subject8064	0	9.587602053029352
subject8233	0	9.49068742841376
subject992	0	9.900824989596433
subject8357	0	8.91073233259487
subject835	0	8.823046938773116
subject7669	0	9.707342817408728
subject4719	0	9.697462347972518
subject7627	0	9.782944700668786
subject9249	1	7.119684712790743
subject733	0	9.109734637619178
subject5256	0	9.628457236429352
subject7499	0	7.923775027421388
subject7262	0	8.099592814259513
subject5603	0	9.208673682645895
subject7107	0	9.605634620329782
subject6322	0	9.870431054382358
subject47	1	7.446762449304822
subject3178	0	9.831415411936392
subject1105	0	9.428115061989372
subject4934	0	9.633605693684627
subject7982	0	9.582579768288674
subject6652	0	9.718743344606688
subject1512	0	8.823089090381133
subject9949	0	9.911960811482599
subject4843	0	9.83025977800249
subject5282	0	9.89156465743524
subject4795	0	9.204367025120092
subject1064	0	6.393373820644158
subject4762	0	9.866115170265351
subject1914	0	9.777802515306625
subject5995	0	9.818998921334096
subject2446	0	9.688052130269453
subject3977	0	8.503308774127316
subject8225	0	9.557601553172356
subject4226	0	9.773831685892809
subject8329	0	9.836959735152414
subject5528	0	9.792773957201938
subject1093	0	9.853566130609279
subject8990	0	9.781137724255926
subject7316	0	9.107691611279733
subject6093	0	9.79991274216172
subject9260	0	9.757824868413975
subject8193	0	9.797934385394663
subject9811	0	9.759216508052
subject7355	1	6.748436771590134
subject671	0	8.870190472103829
subject4318	0	9.898198315228315
subject7229	0	9.849679427921995
subject7740	1	7.836190462112427
subject8882	0	9.895434579784272
subject3014	0	9.883160026786173
subject5456	0	9.919280171768243
subject4644	0	9.408023611176759
subject1885	0	9.815235813817898
subject6946	0	9.609065025113013
subject2088	0	9.930199484643886
subject1786	0	8.441782878002241
subject7238	0	6.894547930918634
subject6644	0	9.857653539856173
subject5150	0	9.87295677387388
subject8200	0	9.897448352051438
subject2974	0	9.652945731869053
subject4002	0	9.828696247263082
subject9039	1	8.75917484270078
subject807	0	9.382404878666751
subject8544	0	9.881738624315018
subject9242	0	9.351792987477634
subject8062	1	7.472155272960663
subject2696	0	9.653412790285074
subject9077	0	9.799558423366898
subject8081	0	9.644811168426358
subject5112	0	8.078248227760195
subject4729	0	9.879813719728235
subject217	0	9.481992980873542
subject8657	0	9.870418702101155
subject1947	0	9.1030696699901
subject6146	0	9.832407213741291
subject7489	0	9.876773164945291
subject7428	0	9.827050134381551
subject3117	0	9.676190539042876
subject7946	1	7.717747408516553
subject2685	0	9.823899784933246
subject1962	0	9.733209153206122
subject1748	1	7.929691622654596
subject2577	0	9.268280528955398
subject6957	0	9.830259605738114
subject7326	0	9.788671864263893
subject5036	0	9.633230671227345
subject7435	0	9.790623128634655
subject2980	0	9.848065177985317
subject6665	0	9.87404793475915
subject6464	0	9.90351706537323
subject1469	0	9.920448307843174
subject6459	1	8.222763939659195
subject6930	0	9.816530055744314
subject7333	0	9.239233223015217
subject3301	0	8.268255522578126
subject51	0	9.461797172156142
subject5979	0	9.842816736484611
subject7318	0	9.840562048257752
subject3994	0	9.881608762727701
subject5148	0	9.881956080031747
subject7263	0	9.737419337453609
subject7131	0	9.235858196754837
subject2239	0	9.386340982090607
subject8822	0	9.789481024407516
subject203	0	9.800426417900756
subject501	0	9.65187341862861
subject6668	0	8.576762027971979
subject4505	1	9.100083137551943
subject5833	0	9.876512295014333
subject6247	0	9.40272464472357
subject5974	0	9.859312863424247
subject1655	0	9.858996321364039
subject1824	0	9.862113427539187
subject682	0	9.711707113705323
subject522	0	9.24279047798396
subject1524	0	8.67836123932567
subject814	0	9.680679324260296
subject7898	0	9.859835704317986
subject7338	0	9.785117239170622
subject8581	1	7.594830223492214
subject1623	0	9.506628801749704
subject5878	0	9.836820737780961
subject5793	0	9.561310489153286
subject8726	0	9.631673092035474
subject1545	0	8.74313001576229
subject3191	0	9.121831420200236
subject6352	0	9.843817391126018
subject4702	0	9.752228951828704
subject3844	0	9.915890392476669
subject4785	1	8.950737852316635
subject6309	0	9.834624814814818
subject3283	0	9.24845651095488
subject505	0	9.610251996132051
